topBid,topAsk,sequence,time,side,size,price
6254.64,6254.65,7260616308,10/31/2018 10:21:28,sell,0.00151290,6254.65000000
6254.64,6254.65,7260616342,10/31/2018 10:21:30,buy,0.51860000,6254.64000000
6254.64,6254.65,7260616370,10/31/2018 10:21:31,buy,0.00231000,6254.64000000
6254.64,6254.65,7260616829,10/31/2018 10:21:42,sell,0.01250000,6254.65000000
6254.64,6254.65,7260617497,10/31/2018 10:21:52,buy,0.00231000,6254.64000000
6254.64,6254.65,7260617670,10/31/2018 10:21:54,sell,0.15298151,6254.65000000
6254.64,6254.65,7260618262,10/31/2018 10:22:12,sell,0.02983174,6254.65000000
6254.64,6254.65,7260618268,10/31/2018 10:22:12,buy,0.00231000,6254.64000000
6254.64,6254.65,7260618284,10/31/2018 10:22:13,sell,0.01529767,6254.65000000
6254.64,6254.65,7260618348,10/31/2018 10:22:19,sell,0.00374010,6254.65000000
6254.64,6254.65,7260618994,10/31/2018 10:22:26,sell,0.00374010,6254.65000000
6254.64,6254.65,7260619284,10/31/2018 10:22:32,buy,0.00231000,6254.64000000
6254.64,6254.65,7260619376,10/31/2018 10:22:33,sell,0.01145576,6254.65000000
6254.64,6254.65,7260620239,10/31/2018 10:22:51,buy,0.00231000,6254.64000000
6254.64,6254.65,7260620306,10/31/2018 10:22:59,buy,0.22738000,6254.64000000
6254.64,6254.65,7260620308,10/31/2018 10:22:59,buy,0.09612000,6254.64000000
6254.64,6254.65,7260620347,10/31/2018 10:23:04,sell,0.12238457,6254.65000000
6254.64,6254.65,7260620370,10/31/2018 10:23:05,sell,0.03448181,6254.65000000
6254.64,6254.65,7260620434,10/31/2018 10:23:11,buy,0.00231000,6254.64000000
6254.64,6254.65,7260620480,10/31/2018 10:23:15,sell,0.01529767,6254.65000000
6254.64,6254.65,7260620681,10/31/2018 10:23:19,sell,0.00189777,6254.65000000
6254.64,6254.65,7260620683,10/31/2018 10:23:19,sell,0.02315000,6254.65000000
6254.64,6254.65,7260620685,10/31/2018 10:23:19,sell,0.17692203,6254.65000000
6254.64,6254.65,7260620748,10/31/2018 10:23:24,sell,0.01543290,6254.65000000
6254.64,6254.65,7260620757,10/31/2018 10:23:24,sell,0.00143336,6254.65000000
6254.64,6254.65,7260620897,10/31/2018 10:23:28,buy,0.00723081,6254.64000000
6254.64,6254.65,7260621009,10/31/2018 10:23:32,sell,0.01083674,6254.65000000
6254.64,6254.65,7260621255,10/31/2018 10:23:35,sell,0.00264923,6254.65000000
6254.64,6254.65,7260621379,10/31/2018 10:23:37,buy,0.00402997,6254.64000000
6254.64,6254.65,7260621422,10/31/2018 10:23:38,sell,0.00556800,6254.65000000
6254.64,6254.65,7260621790,10/31/2018 10:23:44,sell,0.00637297,6254.65000000
6254.64,6254.65,7260622036,10/31/2018 10:23:47,sell,0.00238628,6254.65000000
6254.64,6254.65,7260622106,10/31/2018 10:23:49,sell,0.01192073,6254.65000000
6254.64,6254.65,7260622261,10/31/2018 10:23:51,buy,0.00231000,6254.64000000
6254.64,6254.65,7260622296,10/31/2018 10:23:52,sell,0.01529767,6254.65000000
6254.64,6254.65,7260622558,10/31/2018 10:23:58,buy,0.44050000,6254.64000000
6254.64,6254.65,7260622630,10/31/2018 10:24:04,sell,0.11688009,6254.65000000
6254.64,6254.65,7260622632,10/31/2018 10:24:04,sell,0.02315000,6254.65000000
6254.64,6254.65,7260622634,10/31/2018 10:24:04,sell,0.01518595,6254.65000000
6254.64,6254.65,7260623119,10/31/2018 10:24:08,buy,0.01500000,6254.92000000
6254.88,6255.04,7260623121,10/31/2018 10:24:08,buy,0.10810716,6254.88000000
6254.88,6255.04,7260623388,10/31/2018 10:24:13,sell,0.00429690,6254.89000000
6254.88,6254.89,7260623500,10/31/2018 10:24:19,sell,0.07837512,6254.89000000
6254.88,6254.89,7260623569,10/31/2018 10:24:21,sell,0.01802798,6254.89000000
6254.88,6254.89,7260623571,10/31/2018 10:24:21,sell,0.19001725,6254.89000000
6254.88,6254.89,7260623745,10/31/2018 10:24:24,sell,0.00763741,6254.89000000
6254.88,6254.89,7260623912,10/31/2018 10:24:26,sell,0.00906912,6254.89000000
6254.88,6254.89,7260624140,10/31/2018 10:24:29,sell,0.00644347,6254.89000000
6254.88,6254.89,7260624142,10/31/2018 10:24:29,sell,0.14875848,6254.89000000
6254.88,6254.89,7260624276,10/31/2018 10:24:31,sell,0.00310364,6254.89000000
6254.88,6254.89,7260624344,10/31/2018 10:24:32,sell,0.00509214,6254.89000000
6254.88,6254.89,7260625326,10/31/2018 10:24:42,sell,0.01606226,6254.89000000
6254.88,6254.89,7260625406,10/31/2018 10:24:43,sell,0.00111515,6254.89000000
6254.88,6254.89,7260625867,10/31/2018 10:24:47,sell,0.00597259,6254.89000000
6254.88,6254.89,7260625869,10/31/2018 10:24:47,sell,0.00100000,6255.09000000
6254.88,6254.89,7260625871,10/31/2018 10:24:47,sell,0.09851361,6255.70000000
6254.88,6255.7,7260626107,10/31/2018 10:24:49,sell,0.15537441,6255.70000000
6255.69,6255.7,7260626203,10/31/2018 10:24:51,sell,0.01861389,6255.70000000
6255.69,6255.7,7260626420,10/31/2018 10:25:04,sell,0.15534997,6255.70000000
6255.69,6255.7,7260626424,10/31/2018 10:25:04,sell,0.00763642,6255.70000000
6255.69,6255.7,7260626520,10/31/2018 10:25:09,sell,0.00461430,6255.70000000
6255.69,6255.7,7260626534,10/31/2018 10:25:11,buy,0.00231000,6255.69000000
6255.69,6255.7,7260626784,10/31/2018 10:25:14,sell,0.38450126,6255.70000000
6255.69,6255.7,7260627207,10/31/2018 10:25:18,sell,0.01145383,6255.70000000
6255.69,6255.7,7260627215,10/31/2018 10:25:19,sell,0.00214889,6255.70000000
6255.69,6255.7,7260627297,10/31/2018 10:25:20,sell,0.08624342,6255.70000000
6255.69,6255.7,7260627299,10/31/2018 10:25:20,sell,0.00137071,6255.70000000
6255.69,6255.7,7260627301,10/31/2018 10:25:20,sell,0.02315000,6255.70000000
6255.69,6255.7,7260627303,10/31/2018 10:25:20,sell,0.09344292,6255.70000000
6255.69,6255.7,7260627612,10/31/2018 10:25:27,sell,1.00000000,6256.13000000
6256.1,6256.14,7260627614,10/31/2018 10:25:27,sell,0.00100000,6256.14000000
6256.1,6256.14,7260627616,10/31/2018 10:25:27,sell,0.00239731,6257.01000000
6256.1,6256.14,7260627618,10/31/2018 10:25:27,sell,0.00100000,6257.01000000
6256.1,6257.48,7260627620,10/31/2018 10:25:27,sell,0.00150000,6257.48000000
6256.1,6257.48,7260627622,10/31/2018 10:25:27,sell,0.00100000,6257.88000000
6256.1,6257.48,7260627624,10/31/2018 10:25:27,sell,0.46260000,6258.44000000
6256.1,6257.48,7260627626,10/31/2018 10:25:27,sell,1.00000000,6258.45000000
6256.1,6257.48,7260627628,10/31/2018 10:25:27,sell,0.71699668,6258.45000000
6256.1,6258.45,7260627976,10/31/2018 10:25:29,sell,0.00159059,6258.45000000
6258.44,6258.45,7260627980,10/31/2018 10:25:29,sell,0.00795295,6258.45000000
6258.44,6258.45,7260628752,10/31/2018 10:25:41,sell,0.00111451,6258.45000000
6258.44,6258.45,7260629023,10/31/2018 10:25:45,sell,0.00763306,6258.45000000
6258.44,6258.45,7260629341,10/31/2018 10:25:51,sell,0.01528838,6258.45000000
6258.44,6258.45,7260629344,10/31/2018 10:25:51,buy,0.00231000,6258.44000000
6258.44,6258.45,7260629572,10/31/2018 10:25:56,sell,0.00789540,6258.45000000
6258.44,6258.45,7260629623,10/31/2018 10:25:57,buy,0.02071253,6258.44000000
6258.44,6258.45,7260629920,10/31/2018 10:26:11,buy,0.00231000,6258.44000000
6258.44,6258.45,7260630140,10/31/2018 10:26:17,buy,0.38880000,6258.44000000
6258.44,6258.45,7260630404,10/31/2018 10:26:25,sell,0.03180099,6258.45000000
6258.44,6258.45,7260630848,10/31/2018 10:26:30,sell,0.02487723,6258.45000000
6258.44,6258.45,7260630930,10/31/2018 10:26:31,buy,0.00231000,6258.44000000
6258.44,6258.45,7260630993,10/31/2018 10:26:33,sell,0.00163459,6258.45000000
6258.44,6258.45,7260631262,10/31/2018 10:26:38,sell,0.01144880,6258.45000000
6258.44,6258.45,7260631937,10/31/2018 10:26:51,sell,0.03975044,6258.45000000
6258.44,6258.45,7260631966,10/31/2018 10:26:51,buy,0.00231000,6258.44000000
6258.44,6258.45,7260632321,10/31/2018 10:27:01,sell,0.00111451,6258.45000000
6258.44,6258.45,7260632474,10/31/2018 10:27:05,sell,0.00294289,6258.45000000
6258.44,6258.45,7260632818,10/31/2018 10:27:11,buy,0.00231000,6258.44000000
6258.44,6258.45,7260633119,10/31/2018 10:27:24,sell,0.00290950,6258.45000000
6258.44,6258.45,7260633366,10/31/2018 10:27:28,sell,0.04586674,6258.45000000
6258.44,6258.45,7260633376,10/31/2018 10:27:30,buy,0.02810275,6258.44000000
6258.44,6258.45,7260633396,10/31/2018 10:27:31,buy,0.00231000,6258.44000000
6258.44,6258.45,7260633850,10/31/2018 10:27:43,buy,0.23364148,6258.44000000
6258.44,6258.45,7260634429,10/31/2018 10:27:52,buy,0.00231000,6258.44000000
6258.44,6258.45,7260634489,10/31/2018 10:27:52,sell,0.00522383,6258.45000000
6258.44,6258.45,7260634491,10/31/2018 10:27:52,sell,0.00622497,6258.45000000
6258.44,6258.45,7260634634,10/31/2018 10:27:54,sell,0.01692503,6258.45000000
6258.44,6258.45,7260634636,10/31/2018 10:27:54,sell,0.04575957,6258.45000000
6258.44,6258.45,7260634961,10/31/2018 10:27:59,sell,0.01860331,6258.45000000
6258.44,6258.45,7260635134,10/31/2018 10:28:07,sell,0.00294289,6258.45000000
6258.44,6258.45,7260635226,10/31/2018 10:28:10,sell,0.01144880,6258.45000000
6258.44,6258.45,7260635270,10/31/2018 10:28:14,sell,0.01758260,6258.45000000
6258.44,6258.45,7260635352,10/31/2018 10:28:18,sell,0.03132243,6258.45000000
6258.44,6258.45,7260635562,10/31/2018 10:28:29,sell,0.01528838,6258.45000000
6258.44,6258.45,7260635607,10/31/2018 10:28:30,buy,0.17400000,6258.44000000
6258.44,6258.45,7260635668,10/31/2018 10:28:31,buy,0.00231000,6258.44000000
6258.44,6258.45,7260635729,10/31/2018 10:28:35,sell,0.01542353,6258.45000000
6258.44,6258.45,7260635888,10/31/2018 10:28:40,sell,0.00779205,6258.45000000
6258.44,6258.45,7260636475,10/31/2018 10:28:52,buy,0.00231000,6258.44000000
6258.44,6258.45,7260637354,10/31/2018 10:29:05,sell,0.02166191,6258.45000000
6258.44,6258.45,7260637489,10/31/2018 10:29:07,sell,0.01528838,6258.45000000
6258.44,6258.45,7260637692,10/31/2018 10:29:11,buy,0.00231000,6258.44000000
6258.44,6258.45,7260637828,10/31/2018 10:29:13,sell,0.00918780,6258.45000000
6258.44,6258.45,7260638112,10/31/2018 10:29:17,sell,0.00683812,6258.45000000
6258.44,6258.45,7260638773,10/31/2018 10:29:29,sell,0.00294289,6258.45000000
6258.44,6258.45,7260638832,10/31/2018 10:29:30,buy,0.00231000,6258.44000000
6258.44,6258.45,7260638993,10/31/2018 10:29:36,sell,0.00198895,6258.45000000
6258.44,6258.45,7260639662,10/31/2018 10:29:46,sell,0.00826902,6258.45000000
6258.44,6258.45,7260639782,10/31/2018 10:29:51,buy,0.00231000,6258.44000000
6258.44,6258.45,7260639889,10/31/2018 10:29:53,buy,0.00113053,6258.44000000
6258.44,6258.45,7260639909,10/31/2018 10:29:54,buy,0.03211743,6258.44000000
6258.44,6258.45,7260640079,10/31/2018 10:29:57,sell,0.01528838,6258.45000000
6258.44,6258.45,7260640272,10/31/2018 10:30:01,sell,0.00763306,6258.45000000
6258.44,6258.45,7260640445,10/31/2018 10:30:02,buy,0.22523313,6258.44000000
6258.44,6258.45,7260640912,10/31/2018 10:30:11,buy,0.00231000,6258.44000000
6258.44,6258.45,7260640937,10/31/2018 10:30:12,buy,0.27000000,6258.44000000
6258.44,6258.45,7260641306,10/31/2018 10:30:18,sell,0.45866585,6258.45000000
6258.44,6258.45,7260642422,10/31/2018 10:30:31,buy,0.00231000,6258.44000000
6258.44,6258.45,7260642544,10/31/2018 10:30:32,buy,0.16920000,6258.44000000
6258.44,6258.45,7260642617,10/31/2018 10:30:35,sell,0.00143249,6258.45000000
6258.44,6258.45,7260643280,10/31/2018 10:30:50,buy,0.00231000,6258.44000000
6258.44,6258.45,7260643530,10/31/2018 10:30:59,sell,0.00101463,6258.45000000
6258.44,6258.45,7260643663,10/31/2018 10:31:01,sell,0.00413530,6258.45000000
6258.44,6258.45,7260643941,10/31/2018 10:31:11,buy,0.00231000,6258.44000000
6258.44,6258.45,7260644086,10/31/2018 10:31:14,sell,0.02782308,6258.45000000
6258.44,6258.45,7260644196,10/31/2018 10:31:17,sell,0.03132243,6258.45000000
6258.44,6258.45,7260644272,10/31/2018 10:31:20,sell,0.11313818,6258.45000000
6258.44,6258.45,7260644844,10/31/2018 10:31:25,sell,0.00239437,6258.45000000
6258.44,6258.45,7260645011,10/31/2018 10:31:28,sell,0.01223103,6258.45000000
6258.44,6258.45,7260645073,10/31/2018 10:31:31,buy,0.00231000,6258.44000000
6258.44,6258.45,7260645265,10/31/2018 10:31:35,buy,0.00312021,6258.44000000
6258.44,6258.45,7260645346,10/31/2018 10:31:39,buy,0.01660000,6258.44000000
6258.44,6258.45,7260645587,10/31/2018 10:31:47,sell,0.11007923,6258.45000000
6258.44,6258.45,7260645667,10/31/2018 10:31:51,buy,0.00231000,6258.44000000
6258.44,6258.45,7260645848,10/31/2018 10:32:00,sell,0.04699716,6258.45000000
6258.44,6258.45,7260645972,10/31/2018 10:32:06,buy,0.03581094,6258.44000000
6258.44,6258.45,7260646410,10/31/2018 10:32:11,buy,0.00231000,6258.44000000
6258.44,6258.45,7260646556,10/31/2018 10:32:14,sell,0.15978397,6258.45000000
6258.44,6258.45,7260646823,10/31/2018 10:32:19,sell,0.03132243,6258.45000000
6258.44,6258.45,7260646986,10/31/2018 10:32:24,sell,0.01987522,6258.45000000
6258.44,6258.45,7260647038,10/31/2018 10:32:26,sell,0.00428061,6258.45000000
6258.44,6258.45,7260647155,10/31/2018 10:32:31,buy,0.00231000,6258.44000000
6258.44,6258.45,7260647301,10/31/2018 10:32:35,sell,0.00167097,6258.45000000
6258.44,6258.45,7260647688,10/31/2018 10:32:40,sell,0.01528838,6258.45000000
6258.44,6258.45,7260648472,10/31/2018 10:32:51,buy,0.00231000,6258.44000000
6258.44,6258.45,7260648554,10/31/2018 10:32:52,sell,0.01969079,6258.45000000
6258.44,6258.45,7260648688,10/31/2018 10:32:55,buy,0.18160000,6258.44000000
6258.44,6258.45,7260648770,10/31/2018 10:32:56,sell,0.01624683,6258.45000000
6258.44,6258.45,7260649802,10/31/2018 10:33:10,buy,0.00484054,6258.44000000
6258.44,6258.45,7260649892,10/31/2018 10:33:11,buy,0.00231000,6258.44000000
6258.44,6258.45,7260650195,10/31/2018 10:33:23,sell,0.00763306,6258.45000000
6258.44,6258.45,7260650607,10/31/2018 10:33:29,buy,0.04795388,6258.44000000
6258.44,6258.45,7260650689,10/31/2018 10:33:31,buy,0.00231000,6258.44000000
6258.44,6258.45,7260651595,10/31/2018 10:33:51,buy,0.00231000,6258.44000000
6258.44,6258.45,7260651965,10/31/2018 10:33:59,sell,0.03132243,6258.45000000
6258.44,6258.45,7260652176,10/31/2018 10:34:03,sell,0.00111451,6258.45000000
6258.44,6258.45,7260652362,10/31/2018 10:34:11,buy,0.00231000,6258.44000000
6258.44,6258.45,7260652477,10/31/2018 10:34:14,sell,0.22527498,6258.45000000
6258.44,6258.45,7260652479,10/31/2018 10:34:14,sell,0.10370034,6258.45000000
6258.44,6258.45,7260652609,10/31/2018 10:34:17,sell,0.01589890,6258.45000000
6258.44,6258.45,7260652623,10/31/2018 10:34:17,sell,0.00794945,6258.45000000
6258.44,6258.45,7260652694,10/31/2018 10:34:19,sell,0.00143249,6258.45000000
6258.44,6258.45,7260652731,10/31/2018 10:34:21,sell,0.02000000,6258.45000000
6258.44,6258.45,7260653025,10/31/2018 10:34:30,sell,0.21911882,6258.45000000
6258.44,6258.45,7260653027,10/31/2018 10:34:30,sell,0.02300000,6258.45000000
6258.44,6258.45,7260653029,10/31/2018 10:34:30,sell,0.02315000,6258.45000000
6258.44,6258.45,7260653031,10/31/2018 10:34:30,sell,0.04881877,6258.45000000
6258.44,6258.45,7260653188,10/31/2018 10:34:34,sell,0.03118123,6258.45000000
6258.44,6258.45,7260653190,10/31/2018 10:34:34,sell,0.00014120,6258.45000000
6258.44,6258.45,7260653465,10/31/2018 10:34:37,sell,0.00445328,6258.45000000
6258.44,6258.45,7260653669,10/31/2018 10:34:44,sell,0.00398265,6258.45000000
6258.44,6258.45,7260653845,10/31/2018 10:34:50,buy,0.00231000,6258.44000000
6258.44,6258.45,7260654071,10/31/2018 10:34:58,buy,0.03773798,6258.44000000
6258.44,6258.45,7260654167,10/31/2018 10:35:03,buy,0.14356492,6258.44000000
6258.44,6258.45,7260654203,10/31/2018 10:35:04,sell,0.01528838,6258.45000000
6258.44,6258.45,7260654700,10/31/2018 10:35:11,buy,0.00231000,6258.44000000
6258.44,6258.45,7260655018,10/31/2018 10:35:15,buy,0.22640000,6258.44000000
6258.44,6258.45,7260655933,10/31/2018 10:35:31,buy,0.00231000,6258.44000000
6258.44,6258.45,7260656505,10/31/2018 10:35:46,sell,1.56654909,6258.45000000
6258.44,6258.45,7260656605,10/31/2018 10:35:48,sell,0.00794945,6258.45000000
6258.44,6258.45,7260656658,10/31/2018 10:35:51,buy,0.00231000,6258.44000000
6258.44,6258.45,7260657552,10/31/2018 10:36:11,buy,0.00231000,6258.44000000
6258.44,6258.45,7260657933,10/31/2018 10:36:19,sell,0.02337298,6258.45000000
6258.44,6258.45,7260658622,10/31/2018 10:36:31,buy,0.00231000,6258.44000000
6258.44,6258.45,7260659078,10/31/2018 10:36:40,sell,0.01972259,6258.45000000
6258.44,6258.45,7260659421,10/31/2018 10:36:50,buy,0.00231000,6258.44000000
6258.44,6258.45,7260659694,10/31/2018 10:36:55,sell,0.03760633,6258.45000000
6258.44,6258.45,7260659696,10/31/2018 10:36:55,sell,0.00061622,6258.45000000
6258.44,6258.45,7260660060,10/31/2018 10:37:06,sell,0.01558251,6258.45000000
6258.44,6258.45,7260660150,10/31/2018 10:37:08,sell,0.07644510,6258.45000000
6258.44,6258.45,7260660252,10/31/2018 10:37:11,buy,0.00231000,6258.44000000
6258.44,6258.45,7260660610,10/31/2018 10:37:21,buy,0.03211743,6258.44000000
6258.44,6258.45,7260660673,10/31/2018 10:37:25,buy,0.02365174,6258.44000000
6258.44,6258.45,7260660697,10/31/2018 10:37:26,sell,0.05656830,6258.45000000
6258.44,6258.45,7260660735,10/31/2018 10:37:28,sell,0.63722421,6258.45000000
6258.44,6258.45,7260660765,10/31/2018 10:37:28,sell,0.03132243,6258.45000000
6258.44,6258.45,7260660771,10/31/2018 10:37:28,buy,0.21460000,6258.44000000
6258.44,6258.45,7260660815,10/31/2018 10:37:31,buy,0.00231000,6258.44000000
6258.44,6258.45,7260660831,10/31/2018 10:37:31,sell,0.02293258,6258.45000000
6258.44,6258.45,7260661014,10/31/2018 10:37:39,sell,0.00204778,6258.45000000
6258.44,6258.45,7260661057,10/31/2018 10:37:41,sell,0.00771574,6258.45000000
6258.44,6258.45,7260661311,10/31/2018 10:37:49,sell,0.74754513,6258.45000000
6258.44,6258.45,7260661313,10/31/2018 10:37:49,sell,0.02315000,6258.45000000
6258.44,6258.45,7260661315,10/31/2018 10:37:49,sell,1.20000000,6258.45000000
6258.44,6258.45,7260661317,10/31/2018 10:37:49,sell,0.31610000,6258.45000000
6258.44,6258.45,7260661319,10/31/2018 10:37:49,sell,7.50000000,6258.45000000
6258.44,6258.45,7260661321,10/31/2018 10:37:49,sell,0.07112274,6258.45000000
6258.44,6258.45,7260661323,10/31/2018 10:37:49,sell,1.19696882,6258.45000000
6258.44,6258.45,7260661582,10/31/2018 10:37:50,sell,0.01144880,6258.45000000
6258.44,6258.45,7260661856,10/31/2018 10:37:57,buy,0.21920148,6258.44000000
6258.44,6258.45,7260661962,10/31/2018 10:38:01,sell,0.00373783,6258.45000000
6258.44,6258.45,7260662008,10/31/2018 10:38:04,sell,0.00683812,6258.45000000
6258.44,6258.45,7260662298,10/31/2018 10:38:11,buy,0.00231000,6258.44000000
6258.44,6258.45,7260662611,10/31/2018 10:38:23,buy,0.27299818,6258.44000000
6258.44,6258.45,7260662815,10/31/2018 10:38:28,sell,0.00697525,6258.45000000
6258.44,6258.45,7260662817,10/31/2018 10:38:28,sell,0.00831313,6258.45000000
6258.44,6258.45,7260662895,10/31/2018 10:38:31,buy,0.00231000,6258.44000000
6258.44,6258.45,7260663260,10/31/2018 10:38:47,sell,0.08041983,6258.45000000
6258.44,6258.45,7260663482,10/31/2018 10:38:51,buy,0.00224177,6258.44000000
6258.44,6258.45,7260663484,10/31/2018 10:38:51,buy,0.00006823,6258.44000000
6258.44,6258.45,7260664324,10/31/2018 10:39:00,sell,1.50926704,6258.45000000
6258.44,6258.45,7260664326,10/31/2018 10:39:00,sell,0.02315000,6258.45000000
6258.44,6258.45,7260664328,10/31/2018 10:39:00,sell,0.26000000,6258.45000000
6258.44,6258.45,7260664330,10/31/2018 10:39:00,sell,2.50000000,6258.45000000
6258.44,6258.45,7260664332,10/31/2018 10:39:00,sell,1.00000000,6258.45000000
6258.44,6258.45,7260664334,10/31/2018 10:39:00,sell,7.50000000,6258.45000000
6258.44,6258.89,7260664769,10/31/2018 10:39:00,sell,0.01517868,6258.57000000
6258.54,6258.57,7260665822,10/31/2018 10:39:26,sell,0.03439980,6258.57000000
6258.56,6258.57,7260665979,10/31/2018 10:39:31,buy,0.00100000,6258.56000000
6258.56,6258.57,7260665981,10/31/2018 10:39:31,buy,0.00131000,6258.56000000
6258.56,6258.57,7260666089,10/31/2018 10:39:36,buy,0.00084864,6258.56000000
6258.56,6258.57,7260666091,10/31/2018 10:39:36,buy,0.08249450,6258.56000000
6258.56,6258.57,7260666143,10/31/2018 10:39:38,buy,0.31085236,6258.56000000
6258.56,6258.57,7260666145,10/31/2018 10:39:38,buy,0.00156600,6258.56000000
6258.56,6258.57,7260666147,10/31/2018 10:39:38,buy,0.06798164,6258.56000000
6258.56,6258.57,7260666486,10/31/2018 10:39:51,buy,0.00231000,6258.56000000
6258.56,6258.57,7260666650,10/31/2018 10:39:58,sell,0.01528809,6258.57000000
6258.56,6258.57,7260666770,10/31/2018 10:40:01,sell,0.01528809,6258.57000000
6258.56,6258.57,7260666819,10/31/2018 10:40:02,sell,0.02293214,6258.57000000
6258.56,6258.57,7260666824,10/31/2018 10:40:02,sell,0.00763292,6258.57000000
6258.56,6258.57,7260667121,10/31/2018 10:40:11,buy,0.00231000,6258.56000000
6258.56,6258.57,7260667440,10/31/2018 10:40:26,buy,0.04957552,6258.56000000
6258.56,6258.57,7260667464,10/31/2018 10:40:27,sell,0.00159302,6258.57000000
6258.56,6258.57,7260667546,10/31/2018 10:40:31,buy,0.00231000,6258.56000000
6258.56,6258.57,7260667551,10/31/2018 10:40:31,sell,0.00101621,6258.57000000
6258.56,6258.57,7260667569,10/31/2018 10:40:31,sell,0.04586586,6258.57000000
6258.56,6258.57,7260667663,10/31/2018 10:40:37,sell,0.08000000,6258.57000000
6258.56,6258.57,7260667742,10/31/2018 10:40:40,sell,0.00524654,6258.57000000
6258.56,6258.57,7260667777,10/31/2018 10:40:42,sell,0.12998656,6258.57000000
6258.56,6258.57,7260667898,10/31/2018 10:40:45,sell,0.20380633,6258.57000000
6258.56,6258.57,7260668066,10/31/2018 10:40:51,buy,0.00231000,6258.56000000
6258.56,6258.57,7260668095,10/31/2018 10:40:52,sell,0.03581887,6258.57000000
6258.56,6258.57,7260668254,10/31/2018 10:41:01,sell,0.05962610,6258.57000000
6258.56,6258.57,7260668273,10/31/2018 10:41:01,sell,0.10955911,6258.57000000
6258.56,6258.57,7260668300,10/31/2018 10:41:02,sell,0.00101621,6258.57000000
6258.56,6258.57,7260668355,10/31/2018 10:41:04,sell,0.33904237,6258.57000000
6258.56,6258.57,7260668529,10/31/2018 10:41:11,buy,0.00231000,6258.56000000
6258.56,6258.57,7260668752,10/31/2018 10:41:19,sell,0.00373776,6258.57000000
6258.56,6258.57,7260669084,10/31/2018 10:41:31,buy,0.00231000,6258.56000000
6258.56,6258.57,7260669755,10/31/2018 10:41:45,sell,0.00683799,6258.57000000
6258.56,6258.57,7260669888,10/31/2018 10:41:49,buy,0.16856448,6258.56000000
6258.56,6258.57,7260669890,10/31/2018 10:41:49,buy,0.94943552,6258.56000000
6258.56,6258.57,7260669956,10/31/2018 10:41:50,sell,0.01987145,6258.57000000
6258.56,6258.57,7260670059,10/31/2018 10:41:53,sell,0.00278384,6258.57000000
6258.56,6258.57,7260670529,10/31/2018 10:42:08,sell,0.15603128,6258.57000000
6258.56,6258.57,7260670571,10/31/2018 10:42:10,buy,0.14187925,6258.56000000
6258.56,6258.57,7260670602,10/31/2018 10:42:11,buy,0.00231000,6258.56000000
6258.56,6258.57,7260671094,10/31/2018 10:42:28,sell,0.00391582,6258.57000000
6258.56,6258.57,7260671196,10/31/2018 10:42:31,buy,0.00231000,6258.56000000
6258.56,6258.57,7260671566,10/31/2018 10:42:42,sell,0.04586586,6258.57000000
6258.56,6258.57,7260671952,10/31/2018 10:42:51,buy,0.00231000,6258.56000000
6258.56,6258.57,7260672370,10/31/2018 10:43:01,sell,0.01528809,6258.57000000
6258.56,6258.57,7260672447,10/31/2018 10:43:03,sell,0.01287945,6258.57000000
6258.56,6258.57,7260672664,10/31/2018 10:43:07,sell,0.02400370,6258.57000000
6258.56,6258.57,7260672831,10/31/2018 10:43:11,buy,0.00231000,6258.56000000
6258.56,6258.57,7260672910,10/31/2018 10:43:13,buy,1.39944523,6258.56000000
6258.56,6258.57,7260672912,10/31/2018 10:43:13,buy,0.31914157,6258.56000000
6258.56,6258.57,7260673055,10/31/2018 10:43:15,sell,0.00368397,6258.57000000
6258.56,6258.57,7260673057,10/31/2018 10:43:15,sell,0.00021278,6258.57000000
6258.56,6258.57,7260673238,10/31/2018 10:43:19,sell,0.00493016,6258.57000000
6258.56,6258.57,7260673454,10/31/2018 10:43:26,sell,0.01223079,6258.57000000
6258.56,6258.57,7260673640,10/31/2018 10:43:30,sell,0.00143246,6258.57000000
6258.56,6258.57,7260673677,10/31/2018 10:43:31,buy,0.00231000,6258.56000000
6258.56,6258.57,7260673929,10/31/2018 10:43:41,sell,0.00919381,6258.57000000
6258.56,6258.57,7260673931,10/31/2018 10:43:41,sell,0.02315000,6258.57000000
6258.56,6258.57,7260673933,10/31/2018 10:43:41,sell,0.00100000,6258.89000000
6258.56,6258.57,7260673935,10/31/2018 10:43:41,sell,0.01252049,6259.08000000
6258.56,6259.08,7260674502,10/31/2018 10:43:46,buy,0.01385567,6259.07000000
6259.07,6259.08,7260674599,10/31/2018 10:43:47,buy,0.08604433,6259.07000000
6259.07,6259.08,7260674601,10/31/2018 10:43:47,buy,0.00255142,6259.07000000
6259.07,6259.08,7260674914,10/31/2018 10:43:51,sell,0.03289089,6259.08000000
6259.07,6259.08,7260674916,10/31/2018 10:43:51,sell,0.04606381,6259.08000000
6259.07,6259.08,7260674918,10/31/2018 10:43:51,sell,0.02274530,6259.08000000
6259.07,6259.08,7260675152,10/31/2018 10:43:56,buy,0.19270090,6259.07000000
6259.07,6259.08,7260675173,10/31/2018 10:43:56,sell,0.00040470,6259.08000000
6259.07,6259.08,7260675175,10/31/2018 10:43:56,sell,0.00563749,6259.08000000
6259.07,6259.08,7260675443,10/31/2018 10:44:04,sell,0.00596112,6259.08000000
