topBid,topAsk,bidVol,askVol
6539.98,6539.99,8.3169222,36.53058418
6539.98,6539.99,5.8169222,36.53058418
6539.98,6539.99,5.8169222,33.03058418
6539.98,6539.99,5.8169222,34.03058418
6539.98,6539.99,8.3169222,34.03058418
6539.98,6539.99,5.8169222,34.03058418
6539.98,6539.99,5.8169222,33.03058418
6539.98,6539.99,5.8169222,34.02632261
6539.98,6539.99,5.8169222,33.02632261
6539.98,6539.99,5.8169222,34.02632261
6539.98,6539.99,8.3169222,34.02632261
6539.98,6539.99,5.8169222,34.02632261
6539.98,6539.99,8.3169222,34.02632261
6539.98,6539.99,5.8169222,34.02632261
6539.98,6539.99,5.8169222,34.02632261
6539.98,6539.99,8.3169222,34.02632261
6539.98,6539.99,9.3169222,34.02632261
6539.98,6539.99,9.3169222,34.02632261
6539.98,6539.99,5.8169222,34.02632261
6539.98,6539.99,6.8169222,34.02632261
6539.98,6539.99,6.8169222,33.02632261
6539.98,6539.99,6.8169222,34.02632261
6539.98,6539.99,8.3169222,34.02632261
6539.98,6539.99,5.8169222,34.02632261
6539.98,6539.99,5.8169222,33.02632261
6539.98,6539.99,6.8169222,33.02632261
6539.98,6539.99,5.8169222,33.02632261
6539.98,6539.99,5.8169222,33.02632261
6539.98,6539.99,9.3169222,33.02632261
6539.98,6539.99,6.8169222,33.02632261
6539.98,6539.99,5.8169222,33.02632261
6539.98,6539.99,8.3169222,33.02632261
6539.98,6539.99,8.3169222,34.02632261
6539.98,6539.99,8.3169222,34.02632261
6539.98,6539.99,6.8169222,34.02632261
6539.98,6539.99,6.8169222,34.02632261
6539.98,6539.99,6.8169222,34.02632261
6539.98,6539.99,8.3169222,34.02632261
6539.98,6539.99,5.8169222,34.02632261
6539.98,6539.99,5.8169222,33.96531258
6539.98,6539.99,8.3169222,33.96531258
6539.98,6539.99,5.8169222,33.96531258
6539.98,6539.99,5.8169222,32.96531258
6539.98,6539.99,5.8169222,33.96531258
6539.98,6539.99,8.3169222,33.96531258
6539.98,6539.99,5.8169222,33.96531258
6539.98,6539.99,8.3169222,33.96531258
6539.98,6539.99,8.3169222,32.96531258
6539.98,6539.99,8.3169222,33.96531258
6539.98,6539.99,9.3169222,33.96531258
6539.98,6539.99,6.8169222,33.96531258
6539.98,6539.99,6.8169222,32.96531258
6539.98,6539.99,8.3169222,32.96531258
6539.98,6539.99,8.3169222,33.96531258
6539.98,6539.99,9.3169222,33.96531258
6539.98,6539.99,6.8169222,33.96531258
6539.98,6539.99,6.8169222,32.96531258
6539.98,6539.99,8.3169222,32.96531258
6539.98,6539.99,5.8169222,32.96531258
6539.98,6539.99,5.8169222,32.96531258
6539.98,6539.99,6.8169222,32.96531258
6539.98,6539.99,8.3169222,32.96531258
6539.98,6539.99,5.8169222,32.96531258
6539.98,6539.99,5.8169222,32.96531258
6539.98,6539.99,8.3169222,32.96531258
6539.98,6539.99,9.3169222,32.96531258
6539.98,6539.99,9.3169222,33.96531258
6539.98,6539.99,9.3169222,32.96531258
6539.98,6539.99,6.8169222,32.96531258
6539.98,6539.99,5.8169222,32.96531258
6539.98,6539.99,5.8169222,33.96531258
6539.98,6539.99,8.3169222,33.96531258
6539.98,6539.99,9.3169222,33.96531258
6539.98,6539.99,9.3169222,32.96531258
6539.98,6539.99,8.3169222,32.96531258
6539.98,6539.99,8.3169222,33.96531258
6539.98,6539.99,8.3169222,32.96531258
6539.98,6539.99,9.3169222,32.96531258
6539.98,6539.99,6.8169222,32.96531258
6539.98,6539.99,9.3169222,32.96531258
6539.98,6539.99,6.8169222,32.96531258
6539.98,6539.99,5.8169222,32.96531258
6539.98,6539.99,8.3169222,32.96531258
6539.98,6539.99,8.3169222,33.96531258
6539.98,6539.99,8.3169222,33.96531258
6539.98,6539.99,5.8169222,33.96531258
6539.98,6539.99,5.8169222,32.96531258
6539.98,6539.99,5.8169222,32.96531258
6539.98,6539.99,5.8169222,33.96531258
6539.98,6539.99,8.3169222,33.96531258
6539.98,6539.99,8.3169222,33.94921871
6539.98,6539.99,5.8169222,33.94921871
6539.98,6539.99,5.8169222,33.94921871
6539.98,6539.99,5.8169222,33.93035124
6539.98,6539.99,8.3169222,33.93035124
6539.98,6539.99,5.8169222,33.93035124
6539.98,6539.99,5.8169222,32.93035124
6539.98,6539.99,6.8169222,32.93035124
6539.98,6539.99,5.8169222,32.93035124
6539.98,6539.99,5.8169222,33.93035124
6539.98,6539.99,6.8169222,33.93035124
6539.98,6539.99,6.8169222,33.93035124
6539.98,6539.99,5.8169222,33.93035124
6539.98,6539.99,5.8169222,33.93035124
6539.98,6539.99,6.8169222,33.93035124
6539.98,6539.99,6.8169222,32.93035124
6539.98,6539.99,5.8169222,32.93035124
6539.98,6539.99,5.8169222,32.93035124
6539.98,6539.99,6.8169222,32.93035124
6539.98,6539.99,9.3169222,32.93035124
6539.98,6539.99,9.3169222,33.93035124
6539.98,6539.99,8.3169222,33.93035124
6539.98,6539.99,8.3169222,33.93035124
6539.98,6539.99,6.8169222,33.93035124
6539.98,6539.99,6.8169222,33.93035124
6539.98,6539.99,5.87808447,33.93035124
6539.98,6539.99,6.10744296,33.93035124
6539.98,6539.99,8.60744296,33.93035124
6539.98,6539.99,7.10744296,33.93035124
6539.98,6539.99,7.10744296,33.93035124
6539.98,6539.99,8.60494296,33.93035124
6539.98,6539.99,6.10494296,33.93035124
6539.98,6539.99,6.10494296,32.93035124
6539.98,6539.99,8.60494296,32.93035124
6539.98,6539.99,9.60494296,32.93035124
6539.98,6539.99,9.60494296,33.93035124
6539.98,6539.99,6.10494296,33.93035124
6539.98,6539.99,9.60494296,33.93035124
6539.98,6539.99,9.60494296,32.93035124
6539.98,6539.99,9.60494296,32.93035124
6539.98,6539.99,9.60494296,32.93035124
6539.98,6539.99,8.60494296,32.93035124
6539.98,6539.99,6.10494296,32.93035124
6539.98,6539.99,7.10494296,32.93035124
6539.98,6539.99,7.10494296,33.93035124
6539.98,6539.99,6.10494296,33.93035124
6539.98,6539.99,6.10494296,32.93035124
6539.98,6539.99,8.60494296,32.93035124
6539.98,6539.99,8.60494296,32.93035124
6539.98,6539.99,8.60494296,32.93035124
6539.98,6539.99,9.60494296,32.93035124
6539.98,6539.99,7.10494296,32.93035124
6539.98,6539.99,6.10494296,32.93035124
6539.98,6539.99,6.10494296,33.93035124
6539.98,6539.99,6.10494296,32.93035124
6539.98,6539.99,9.60494296,32.93035124
6539.98,6539.99,8.60494296,32.93035124
6539.98,6539.99,8.60494296,32.93035124
6539.98,6539.99,9.60494296,32.93035124
6539.98,6539.99,9.60494296,32.93035124
6539.98,6539.99,7.10494296,32.93035124
6539.98,6539.99,7.10494296,33.93035124
6539.98,6539.99,7.10494296,33.93035124
6539.98,6539.99,7.10494296,33.92929231
6539.98,6539.99,7.10494296,33.92929231
6539.98,6539.99,7.10494296,33.9218357
6539.98,6539.99,8.59644296,33.9218357
6539.98,6539.99,8.59644296,32.9218357
6539.98,6539.99,6.09644296,32.9218357
6539.98,6539.99,8.59644296,32.9218357
6539.98,6539.99,9.59644296,32.9218357
6539.98,6539.99,7.09644296,32.9218357
6539.98,6539.99,9.59644296,32.9218357
6539.98,6539.99,9.59644296,32.9218357
6539.98,6539.99,9.59644296,32.9218357
6539.98,6539.99,9.59644296,32.9218357
6539.98,6539.99,7.09644296,32.9218357
6539.98,6539.99,9.59644296,32.9218357
6539.98,6539.99,7.09644296,32.9218357
6539.98,6539.99,6.09644296,32.9218357
6539.98,6539.99,6.09644296,33.9218357
6539.98,6539.99,8.59644296,33.9218357
6539.98,6539.99,6.09644296,33.9218357
6539.98,6539.99,6.09644296,33.9218357
6539.98,6539.99,8.59894296,33.9218357
6539.98,6539.99,7.09894296,33.9218357
6539.98,6539.99,7.09894296,33.9218357
6539.98,6539.99,8.59894296,33.9218357
6539.98,6539.99,6.09894296,33.9218357
6539.98,6539.99,8.59894296,33.9218357
6539.98,6539.99,8.59894296,33.9218357
6539.98,6539.99,6.09894296,33.9218357
6539.98,6539.99,6.09894296,32.9218357
6539.98,6539.99,7.09894296,32.9218357
6539.98,6539.99,7.09894296,33.91810663
6539.98,6539.99,7.09894296,32.91810663
6539.98,6539.99,8.59894296,32.91810663
6539.98,6539.99,6.09894296,32.91810663
6539.98,6539.99,6.09894296,32.91810663
6539.98,6539.99,6.09894296,32.91810663
6539.98,6539.99,8.59894296,32.91810663
6539.98,6539.99,6.09894296,32.91810663
6539.98,6539.99,8.59894296,32.91810663
6539.98,6539.99,6.09894296,32.91810663
6539.98,6539.99,6.09894296,33.91810663
6539.98,6539.99,6.09894296,33.91810663
6539.98,6539.99,8.59894296,33.91810663
6539.98,6539.99,6.09894296,33.91810663
6539.98,6539.99,6.09894296,32.91810663
6539.98,6539.99,7.09894296,32.91810663
6539.98,6539.99,6.09894296,32.91810663
6539.98,6539.99,7.09894296,32.91810663
6539.98,6539.99,9.59894296,32.91810663
6539.98,6539.99,8.59894296,32.91810663
6539.98,6539.99,6.09894296,32.91810663
6539.98,6539.99,7.09894296,32.91810663
6539.98,6539.99,7.09894296,33.91810663
6539.98,6539.99,6.09894296,33.91810663
6539.98,6539.99,7.09894296,33.91810663
6539.98,6539.99,9.59894296,33.91810663
6539.98,6539.99,9.59894296,33.91810663
6539.98,6539.99,7.09894296,33.91810663
6539.98,6539.99,6.09894296,33.91810663
6539.98,6539.99,6.09894296,33.91810663
6539.98,6539.99,6.09894296,33.91810663
6539.98,6539.99,7.09894296,33.91810663
6539.98,6539.99,7.09894296,33.91810663
6539.98,6539.99,7.09894296,33.91810663
6539.98,6539.99,7.09894296,33.91810663
6539.98,6539.99,7.09894296,33.91810663
6539.98,6539.99,6.08851666,33.91810663
6539.98,6539.99,8.58851666,33.91810663
6539.98,6539.99,6.08851666,33.91810663
6539.98,6539.99,7.08851666,33.91810663
6539.98,6539.99,7.08851666,33.91810663
6539.98,6539.99,6.08851666,33.91810663
6539.98,6539.99,6.08851666,32.91810663
6539.98,6539.99,6.08851666,33.91810663
6539.98,6539.99,6.07780566,33.91810663
6539.98,6539.99,6.07780566,33.91810663
6539.98,6539.99,6.67243826,33.91810663
6539.98,6539.99,6.67243826,33.90908702
6539.98,6539.99,6.67243826,33.90908702
6539.98,6539.99,6.06243826,33.90908702
6539.98,6539.99,6.06243826,33.90158702
6539.98,6539.99,6.06243826,33.89846653
6539.98,6539.99,6.67243826,33.89846653
6539.98,6539.99,9.17243826,33.89846653
6539.98,6539.99,6.67243826,33.89846653
6539.98,6539.99,6.67243826,32.89846653
6539.98,6539.99,9.17243826,32.89846653
6539.98,6539.99,6.67243826,32.89846653
6539.98,6539.99,7.67243826,32.89846653
6539.98,6539.99,7.67243826,33.89846653
6539.98,6539.99,6.67243826,33.89846653
6539.98,6539.99,6.67243826,32.89846653
6539.98,6539.99,9.17243826,32.89846653
6539.98,6539.99,9.17243826,32.89846653
6539.98,6539.99,9.17243826,33.89846653
6539.98,6539.99,9.17243826,33.89846653
6539.98,6539.99,6.67243826,33.89846653
6539.98,6539.99,6.67243826,32.89846653
6539.98,6539.99,6.67243826,33.89846653
6539.98,6539.99,9.17243826,33.89846653
6539.98,6539.99,6.67243826,33.89846653
6539.98,6539.99,7.67243826,33.89846653
6539.98,6539.99,6.67243826,33.89846653
6539.98,6539.99,9.17243826,33.89846653
6539.98,6539.99,9.17243826,33.89846653
6539.98,6539.99,6.67243826,33.89846653
6539.98,6539.99,6.67243826,32.89846653
6539.98,6539.99,7.67243826,32.89846653
6539.98,6539.99,10.17243826,32.89846653
6539.98,6539.99,10.17243826,33.89846653
6539.98,6539.99,9.17243826,33.89846653
6539.98,6539.99,9.17243826,32.89846653
6539.98,6539.99,10.17243826,32.89846653
6539.98,6539.99,7.67243826,32.89846653
6539.98,6539.99,10.17243826,32.89846653
6539.98,6539.99,7.67243826,32.89846653
6539.98,6539.99,10.17243826,32.89846653
6539.98,6539.99,9.17243826,32.89846653
6539.98,6539.99,6.67243826,32.89846653
6539.98,6539.99,6.67243826,32.89846653
6539.98,6539.99,6.67243826,33.89846653
6539.98,6539.99,6.67243826,32.89846653
6539.98,6539.99,6.67243826,33.89846653
6539.98,6539.99,6.06243826,33.89846653
6539.98,6539.99,3.56243826,33.89846653
6539.98,6539.99,3.56243826,36.39846653
6539.98,6539.99,3.56243826,33.89846653
6539.98,6539.99,6.06243826,33.89846653
6539.98,6539.99,6.06243826,33.90746653
6539.98,6539.99,6.67243826,33.90746653
6539.98,6539.99,6.67243826,33.90594356
6539.98,6539.99,6.67243826,33.90594356
6539.98,6539.99,6.06243826,33.90594356
6539.98,6539.99,6.04652839,33.90594356
6539.98,6539.99,8.54652839,33.90594356
6539.98,6539.99,8.54652839,32.90594356
6539.98,6539.99,8.54652839,32.90594356
6539.98,6539.99,6.04652839,32.90594356
6539.98,6539.99,7.04652839,32.90594356
6539.98,6539.99,7.65652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,7.65652839,32.90594356
6539.98,6539.99,7.65652839,33.90594356
6539.98,6539.99,6.65652839,33.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,9.15652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,7.65652839,32.90594356
6539.98,6539.99,7.65652839,32.90594356
6539.98,6539.99,7.65652839,33.90594356
6539.98,6539.99,7.65652839,33.90594356
6539.98,6539.99,8.54652839,33.90594356
6539.98,6539.99,6.04652839,33.90594356
6539.98,6539.99,6.04652839,32.90594356
6539.98,6539.99,7.04652839,32.90594356
6539.98,6539.99,8.54652839,32.90594356
6539.98,6539.99,8.54652839,32.90594356
6539.98,6539.99,6.04652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,8.54652839,32.90594356
6539.98,6539.99,6.04652839,32.90594356
6539.98,6539.99,8.54652839,32.90594356
6539.98,6539.99,6.04652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,6.04652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,9.15652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,6.65652839,33.90594356
6539.98,6539.99,7.65652839,33.90594356
6539.98,6539.99,10.15652839,33.90594356
6539.98,6539.99,9.15652839,33.90594356
6539.98,6539.99,6.65652839,33.90594356
6539.98,6539.99,6.65652839,33.90594356
6539.98,6539.99,7.65652839,33.90594356
6539.98,6539.99,10.15652839,33.90594356
6539.98,6539.99,10.15652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,9.15652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,6.65652839,33.90594356
6539.98,6539.99,9.15652839,33.90594356
6539.98,6539.99,9.15652839,32.90594356
6539.98,6539.99,9.15652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,6.65652839,33.90594356
6539.98,6539.99,9.15652839,33.90594356
6539.98,6539.99,9.15652839,32.90594356
6539.98,6539.99,7.65652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,9.15652839,32.90594356
6539.98,6539.99,9.15652839,32.90594356
6539.98,6539.99,9.15652839,33.90594356
6539.98,6539.99,6.65652839,33.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,7.65652839,32.90594356
6539.98,6539.99,10.15652839,32.90594356
6539.98,6539.99,9.15652839,32.90594356
6539.98,6539.99,10.15652839,32.90594356
6539.98,6539.99,10.15652839,32.90594356
6539.98,6539.99,9.15652839,32.90594356
6539.98,6539.99,9.15652839,32.90594356
6539.98,6539.99,9.15652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,7.65652839,32.90594356
6539.98,6539.99,7.65652839,33.90594356
6539.98,6539.99,6.65652839,33.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,9.15652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,6.65652839,32.90594356
6539.98,6539.99,7.65652839,32.90594356
6539.98,6539.99,7.65652839,33.90594356
6539.98,6539.99,6.65652839,33.90594356
6539.98,6539.99,7.65652839,33.90594356
6539.98,6539.99,6.65652839,33.90594356
6539.98,6539.99,7.47472839,33.90594356
6539.98,6539.99,9.97472839,33.90594356
6539.98,6539.99,9.97472839,32.90594356
6539.98,6539.99,9.97472839,33.90594356
6539.98,6539.99,8.97472839,33.90594356
6539.98,6539.99,8.97472839,32.90594356
6539.98,6539.99,8.97472839,32.90594356
6539.98,6539.99,8.97472839,32.90594356
6539.98,6539.99,7.47472839,32.90594356
6539.98,6539.99,6.47472839,32.90594356
6539.98,6539.99,8.97472839,32.90594356
6539.98,6539.99,8.97472839,32.90594356
6539.98,6539.99,7.47472839,32.90594356
6539.98,6539.99,7.47472839,33.90594356
6539.98,6539.99,6.47472839,33.90594356
6539.98,6539.99,8.97472839,33.90594356
